"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.232703296E2,5.515736103E0,-1.074191928E-1,5.122511387E-1
1.232803296E2,6.852109909E0,9.037032723E-1,1.570258856E0
1.232903296E2,8.242510796E0,1.898399353E0,2.203651190E0
1.233003296E2,8.936100006E0,2.334355831E0,2.143839836E0
1.233103296E2,8.991467476E0,2.418218136E0,1.301774025E0
1.233203296E2,8.486329079E0,2.274860859E0,2.389645576E-2
1.233303296E2,7.109537601E0,1.447827339E0,-1.301596522E0
1.233403296E2,6.422684669E0,3.742971420E-1,-2.197585821E0
1.233503296E2,6.020524502E0,-9.121835828E-1,-2.101108789E0
1.233603296E2,5.716639519E0,-1.844849110E0,-1.668871045E0
1.233703297E2,5.517828941E0,-2.605639219E0,-1.443705320E0
1.233803297E2,5.595122814E0,-3.152939796E0,-1.196655989E0
1.233903297E2,5.753797531E0,-3.439293146E0,-9.297735691E-1
1.234003296E2,5.609388351E0,-3.236837387E0,-9.026267529E-1
1.234103297E2,4.710697174E0,-3.039439917E0,-8.208545446E-1
1.234203297E2,2.927958965E0,-2.911517143E0,-7.988260984E-1
1.234303297E2,4.535446167E-1,-2.595305443E0,-2.836666107E-1
1.234403297E2,-2.169154167E0,-2.091228485E0,-4.437389374E-1
1.234503297E2,-5.096595764E0,-1.483848572E0,-1.381566882E0
1.234603296E2,-8.227070808E0,-9.426738024E-1,-2.248475075E0
1.234703297E2,-1.080871010E1,-6.112599969E-1,-2.472896814E0
1.234803297E2,-1.186615086E1,-1.585478067E0,-1.426069975E0
1.234903297E2,-9.885073662E0,-2.552253246E0,-1.233751774E0
1.235003297E2,-7.567464828E0,-2.216107845E0,-3.488694668E0
1.235103296E2,-6.040606499E0,-1.606934071E0,-4.949664593E0
1.235203297E2,-4.996491432E0,-3.522820175E-1,-4.602744579E0
1.235303297E2,-3.094874382E0,-3.402601480E-1,-1.862872601E0
1.235403297E2,-1.375115395E0,-2.249219418E0,2.098942995E0
1.235503296E2,-4.814443588E-1,-5.244894981E0,3.761251688E0
1.235603296E2,-1.233684540E0,-8.882160187E0,3.966452599E0
1.235703297E2,-1.938359261E0,-1.288058376E1,7.142057896E0
1.235803297E2,1.585836411E0,-1.365882969E1,1.580088043E1
1.235903297E2,5.078823566E0,-1.112818909E1,1.525444412E1
1.236003297E2,6.134612083E0,-7.370282650E0,1.256231308E1
1.236103296E2,3.241106033E0,-3.858995199E0,8.092218399E0
1.236203289E2,6.659212112E-1,-1.957654476E0,4.390946388E0
1.236303282E2,-1.349086761E0,-1.342929602E0,2.698054075E0
1.236403286E2,-2.143674850E0,-6.739279032E-1,1.086660147E0
1.236503279E2,-1.854556084E0,3.001233637E-1,2.177908659E0
1.236603269E2,-1.311376572E0,1.099296093E0,3.991942883E0
1.236703262E2,-1.150672913E0,1.619074583E0,5.940803528E0
1.236803253E2,-8.913707733E-1,1.762992382E0,6.592590332E0
1.236903247E2,-2.983226776E-1,1.460011959E0,5.114017010E0
1.237003247E2,8.948984146E-1,1.271847010E0,3.455020428E0
1.237103247E2,2.280447960E0,9.657090902E-1,1.314787626E0
1.237203247E2,3.315378189E0,4.545910060E-1,1.871055365E-1
1.237303247E2,4.112437248E0,-4.614234865E-1,-3.169850111E-1
1.237403240E2,4.835048199E0,-1.291564226E0,-3.665357828E-1
1.237503240E2,5.486804962E0,-1.882927656E0,-1.990879774E-1
1.237603240E2,6.328245163E0,-2.178376436E0,-2.285033464E-1
1.237703240E2,6.728834629E0,-2.442510605E0,-1.846501827E-1
1.237803240E2,7.011287212E0,-2.631057262E0,-9.942984581E-2
1.237903240E2,7.001234055E0,-2.770214319E0,-5.385065079E-2
1.238003240E2,6.942118645E0,-2.500889063E0,1.880912781E-1
1.238103240E2,6.531420231E0,-1.831345797E0,4.891202450E-1
1.238203240E2,6.172055721E0,-6.444205046E-1,2.373452187E-1
1.238303240E2,5.697167873E0,1.535417736E-1,1.206784248E-1
1.238403241E2,5.125672817E0,3.184525073E-1,-4.316997528E-1
1.238503241E2,4.717605114E0,4.155365825E-1,-5.977135897E-1
1.238603240E2,4.401015282E0,3.973170519E-1,-6.593521833E-1
1.238703240E2,3.916008949E0,1.286345571E-1,-6.754022837E-1
1.238803240E2,3.406189919E0,1.298518479E-1,-4.875688553E-1
1.238903240E2,2.436192513E0,3.971056044E-1,-1.825563908E-1
1.239003240E2,1.343665123E0,8.035956025E-1,-2.775731087E-1
1.239103240E2,8.985805511E-2,8.522963524E-1,-9.867334366E-2
1.239203247E2,-1.260461807E0,7.742360830E-1,7.396197319E-1
1.239303254E2,-2.457660675E0,5.264639854E-1,1.039074898E0
1.239403251E2,-3.541811943E0,1.672835201E-1,1.293662310E0
1.239503258E2,-4.064666748E0,-1.223294884E-1,1.492833376E0
1.239603268E2,-4.490009308E0,-5.705159307E-1,1.304535627E0
1.239703274E2,-4.635838509E0,-2.295706123E-1,5.037350655E-1
1.239803283E2,-4.643954277E0,1.332133055E0,-1.251060963E-1
1.239903290E2,-3.840724945E0,2.854279757E0,-9.755482674E-1
1.240003290E2,-4.056614876E0,3.297499418E0,-1.084493041E0
1.240103290E2,-4.442685127E0,2.524679184E0,-2.574739218E0
1.240203289E2,-4.282332420E0,1.594068289E0,-3.654624701E0
1.240303289E2,-4.483508110E0,6.576535106E-1,-1.789408445E0
1.240403297E2,-3.073371887E0,-5.891097188E-1,1.638789177E0
1.240503297E2,-2.187683105E0,-2.877145290E0,6.398347855E0
1.240603297E2,-9.039411545E-1,-4.545563698E0,9.441637993E0
1.240703297E2,1.879549026E-1,-4.092705250E0,1.189906979E1
1.240803296E2,1.098828316E0,-1.827644706E0,1.212875462E1
1.240903296E2,1.679434299E0,-2.825099528E-1,9.114854813E0
1.241003296E2,9.652757645E-1,-1.307992697E0,6.012451172E0
1.241103296E2,-7.924079895E-1,-3.415052176E0,4.002131462E0
1.241203296E2,-2.366618156E0,-4.917196274E0,3.645538092E0
1.241303296E2,-3.505938530E0,-5.615636349E0,4.496963501E0
1.241403296E2,-4.293164253E0,-6.556766033E0,6.169233799E0
1.241503296E2,-4.289246559E0,-6.603100300E0,6.192253113E0
1.241603296E2,-3.552699089E0,-7.265236855E0,5.065490723E0
1.241703296E2,-3.536203384E0,-7.284337997E0,5.129678726E0
1.241803296E2,-1.071411133E0,-5.835682869E0,2.363610983E0
1.241903296E2,-6.044187546E-1,-4.579054832E0,1.923773289E0
1.242003297E2,-3.786582947E-1,-3.496899366E0,5.235457420E-1
1.242103297E2,5.757093430E-1,-2.620768070E0,6.811642647E-1
1.242203297E2,1.694733620E0,-2.193861961E0,4.448390007E-2
1.242303297E2,2.601058483E0,-1.944934130E0,-1.136041760E0
1.242403296E2,3.848690510E0,-1.437787890E0,-1.838647366E0
1.242503296E2,4.741474628E0,-1.214120388E0,-1.311132193E0
1.242603297E2,5.343046188E0,-9.455572367E-1,-4.779238701E-1
1.242703297E2,6.351917267E0,-5.216530561E-1,6.370568275E-2
1.242803297E2,7.090034485E0,-3.124673069E-1,5.958180428E-1
1.242903296E2,7.758774757E0,-5.069263279E-4,8.315474987E-1
1.243003297E2,8.159481049E0,2.822932601E-1,7.368774414E-1
1.243103297E2,7.801399231E0,1.731272042E-1,5.103065968E-1
1.243203297E2,7.554107189E0,1.608256400E-1,-5.462241173E-2
1.243303296E2,7.507219791E0,1.634427905E-2,-1.302075386E-2
1.243403296E2,7.113588810E0,-2.900951505E-1,-1.043825150E-1
1.243503296E2,6.957343102E0,-2.813019156E-1,-4.028873444E-1
1.243603296E2,6.445387840E0,-5.077509284E-1,-1.368519902E0
1.243703296E2,5.664727688E0,-1.044677019E0,-1.518778563E0
1.243803296E2,4.462584496E0,-1.844038725E0,-1.251381755E0
1.243903296E2,3.063165188E0,-2.246688843E0,-1.105380774E0
1.244003296E2,1.279212952E0,-2.624541283E0,-5.323973894E-1
1.244103296E2,-3.983497620E-1,-3.114511490E0,-4.792836905E-1
1.244203296E2,-2.344527245E0,-3.691382170E0,-9.740256071E-1
1.244303296E2,-4.510539055E0,-3.889210701E0,-2.435820818E0
1.244403296E2,-6.518228531E0,-2.948997259E0,-4.666184425E0
1.244503296E2,-8.920589447E0,-1.164223313E0,-4.371531010E0
1.244603296E2,-1.124453545E1,-1.149127632E-1,-1.693662167E0
1.244703296E2,-1.034167004E1,2.515557110E-1,1.151090860E-2
1.244803296E2,-7.789007187E0,-7.613700628E-1,-2.332415104E0
1.244903296E2,-5.978354454E0,-1.766376495E0,-4.873346329E0
1.245003296E2,-5.642549515E0,-7.102233768E-1,-5.784933090E0
1.245103296E2,-4.053282738E0,-1.803411543E-2,-3.755040407E0
1.245203296E2,-2.113945007E0,-1.010113001E0,1.412852287E0
1.245303296E2,4.052448273E-2,-3.367270470E0,4.094543457E0
1.245403296E2,1.958316803E0,-6.337658405E0,5.007611275E0
1.245503296E2,2.796034813E0,-9.707770348E0,6.464156151E0
1.245603296E2,3.337502956E0,-1.266826248E1,1.111966228E1
1.245703296E2,5.461591721E0,-1.279328537E1,1.491355133E1
1.245803296E2,6.255082607E0,-1.101943493E1,1.361129093E1
1.245903296E2,2.165627480E0,-7.543641090E0,1.158114147E1
1.246003296E2,-1.829323769E0,-3.798049688E0,7.626305580E0
1.246103289E2,-4.115792274E0,-1.789036870E0,4.923234463E0
1.246203282E2,-4.115706444E0,-1.282473087E0,2.170454741E0
1.246303275E2,-1.922638893E0,-1.235136986E-1,1.800271749E0
1.246403266E2,1.603412628E-2,7.498279214E-1,4.231275558E0
1.246503259E2,8.111667633E-1,9.444263577E-1,5.716561317E0
1.246603250E2,6.960840225E-1,6.637852192E-1,5.783267021E0
1.246703243E2,4.530487061E-1,3.447551131E-1,5.223552227E0
1.246803243E2,3.960952759E-1,2.415327430E-1,4.388560295E0
1.246903236E2,9.588823318E-1,9.214255214E-2,2.615524292E0
1.247003229E2,1.627840042E0,-4.575730860E-1,1.490561962E0
1.247103228E2,2.872897625E0,-1.165720344E0,2.667250633E-1
1.247203229E2,3.826121330E0,-1.679108500E0,-5.223009586E-1
1.247303229E2,4.802098274E0,-1.839428782E0,-5.799648762E-1
1.247403229E2,5.573272705E0,-1.909646988E0,-6.274862289E-1
1.247503222E2,6.354066849E0,-1.856531382E0,-5.313650370E-1
1.247603222E2,6.923839569E0,-1.802850127E0,-2.503843307E-1
1.247703222E2,7.282421112E0,-1.759294868E0,-2.089140415E-1
1.247803222E2,7.343374252E0,-1.390660763E0,3.529047966E-2
1.247903222E2,7.151013374E0,-8.690252304E-1,1.451258659E-1
1.248003222E2,6.639065742E0,-2.208613157E-1,2.337427139E-1
1.248103222E2,5.987825871E0,3.657850325E-1,1.321384907E-1
1.248203222E2,5.405109406E0,1.030289173E0,-1.861112118E-1
1.248303222E2,4.552043438E0,1.226202726E0,-4.928016663E-1
1.248403222E2,4.002068996E0,1.286571026E0,-9.176394939E-1
1.248503222E2,3.469501019E0,1.145211458E0,-9.431073666E-1
1.248603222E2,2.915626526E0,7.934716344E-1,-5.051019192E-1
1.248703221E2,2.379791737E0,5.347211957E-1,-3.384022713E-1
1.248803222E2,1.872096539E0,5.834167004E-1,-9.447741508E-2
1.248903222E2,9.047594070E-1,6.685966253E-1,4.439110756E-1
1.249003222E2,-6.892042160E-1,5.290224552E-1,1.029497623E0
1.249103228E2,-1.969902039E0,3.417919576E-1,9.700009823E-1
1.249203235E2,-3.668378830E0,8.471315354E-2,1.063242197E0
1.249303242E2,-4.935635567E0,-7.667268813E-2,5.214285851E-1
1.249403252E2,-5.866265297E0,-1.974383295E-1,8.891463280E-2
1.249503259E2,-5.852618217E0,-1.443597376E-1,-3.983478546E-1
1.249603268E2,-4.898777962E0,8.251106739E-1,2.872138023E-1
1.249703275E2,-3.770024300E0,1.917410135E0,7.823576927E-1
1.249803275E2,-3.203938484E0,2.438982725E0,6.807985306E-1
1.249903282E2,-3.681127548E0,2.001893282E0,-5.851638317E-1
1.250003289E2,-4.251701355E0,5.832128525E-1,-2.754758596E0
1.250103289E2,-4.433891296E0,-5.653561950E-1,-8.190138340E-1
1.250203289E2,-3.608295441E0,-2.151098728E0,2.173611641E0
1.250303289E2,-3.221620560E0,-3.105329514E0,6.223403931E0
1.250403289E2,-2.680510521E0,-2.718791008E0,9.104699135E0
1.250503296E2,-2.036207199E0,-1.217133641E0,1.030362320E1
1.250603296E2,-8.384323120E-1,-2.309738994E-1,8.428911209E0
1.250703296E2,-4.404973984E-1,-1.592315435E0,5.337852955E0
1.250803296E2,-1.213122368E0,-3.838286400E0,4.185077667E0
1.250903297E2,-1.679242134E0,-4.889254570E0,4.913165092E0
1.251003297E2,-1.969484329E0,-5.184901237E0,6.091804504E0
1.251103296E2,-2.354114532E0,-5.446948528E0,6.191228867E0
1.251203296E2,-2.407629013E0,-5.960944176E0,5.515173912E0
1.251303296E2,-2.197089195E0,-6.492193699E0,4.883853912E0
1.251403296E2,-1.876056671E0,-6.837006569E0,4.136134624E0
1.251503296E2,-1.457123756E0,-7.056003094E0,2.814046860E0
1.251603296E2,-5.105295181E-1,-6.395015717E0,2.415243864E0
1.251703296E2,4.495830536E-1,-5.281404972E0,2.405333519E0
1.251803296E2,8.082962036E-1,-3.866714954E0,5.962269306E-1
1.251903296E2,1.296752930E0,-3.089015961E0,-2.871990204E-2
1.252003297E2,1.780786514E0,-2.433839560E0,-4.846167564E-2
1.252103297E2,2.404781818E0,-1.676296711E0,-1.345036030E-1
1.252203296E2,3.286678791E0,-1.207113504E0,-3.963847160E-1
1.252303296E2,4.044283867E0,-9.666066170E-1,-4.677604437E-1
1.252403296E2,4.697270870E0,-6.830848455E-1,-1.285219193E-2
1.252503296E2,5.670786381E0,-2.861298919E-1,6.858370304E-1
1.252603296E2,6.935739517E0,1.609649062E-1,8.870515823E-1
1.252703296E2,7.696213722E0,-1.814561933E-1,6.520256996E-1
1.252803296E2,7.421296120E0,-7.645210624E-1,2.669055462E-1
1.252903296E2,7.111234188E0,-1.203818440E0,-6.643438339E-2
1.253003296E2,6.726437569E0,-1.299628854E0,-2.899656296E-1
1.253103296E2,6.015939713E0,-1.447994828E0,-9.801471233E-1
1.253203296E2,5.667192936E0,-1.731892824E0,-1.520447969E0
1.253303296E2,5.655303478E0,-1.661697030E0,-1.491004229E0
1.253403296E2,5.984036446E0,-1.597024202E0,-1.748612761E0
1.253503296E2,6.186415672E0,-1.712810993E0,-1.189559817E0
1.253603296E2,6.135298252E0,-1.883357882E0,-6.445773840E-1
1.253703296E2,5.440906048E0,-1.924844742E0,-5.099788904E-1
1.253803296E2,3.931065083E0,-1.803867102E0,-2.918778658E-1
1.253903296E2,2.174755096E0,-1.668869376E0,-4.045702219E-1
1.254003296E2,-9.667396545E-3,-1.511655569E0,-7.653671503E-1
1.254103296E2,-2.290901184E0,-7.341659069E-1,-1.982657671E0
1.254203296E2,-4.698021889E0,3.822640181E-1,-3.623507977E0
1.254303296E2,-6.726783752E0,1.329513073E0,-4.062392235E0
1.254403296E2,-8.134338379E0,1.000070214E0,-5.402357578E-1
1.254503296E2,-7.434153557E0,-1.194521785E0,2.578515291E0
1.254603296E2,-6.916935921E0,-3.141036987E0,-2.098645568E-1
1.254703296E2,-7.519474983E0,-3.034936428E0,-5.689308167E0
1.254803296E2,-9.409922600E0,-2.656212151E-1,-7.551555634E0
1.254903296E2,-8.145965576E0,1.779781938E0,-5.871989250E0
1.255003296E2,-4.252803802E0,1.042686224E0,-8.965044618E-1
1.255103296E2,-3.541536331E-1,-1.860662103E0,3.183430672E0
1.255203296E2,1.782000065E0,-5.583556652E0,4.890571117E0
1.255303296E2,1.882890701E0,-9.198018074E0,4.876072884E0
1.255403296E2,7.700014114E-1,-1.268631458E1,6.642183304E0
1.255503296E2,1.473856926E0,-1.562139416E1,1.328593540E1
1.255603296E2,4.458859444E0,-1.481063271E1,1.506867027E1
1.255703296E2,3.594381809E0,-1.170135498E1,1.228050232E1
1.255803296E2,-1.888164520E0,-5.638051033E0,6.325155735E0
1.255903296E2,-3.808393478E0,-2.511373043E0,3.956508636E0
1.256003296E2,-3.554898262E0,-1.226881742E0,2.527034760E0
1.256103289E2,-1.344293594E0,7.298573852E-2,3.147748232E0
1.256203282E2,6.632976532E-1,1.664405584E0,5.508013725E0
1.256303275E2,1.335007668E0,2.654880524E0,7.011625767E0
1.256403268E2,3.014631271E-1,2.581512451E0,7.032965660E0
1.256503261E2,-4.660482407E-1,1.972476363E0,5.890701771E0
1.256603254E2,-1.699638367E-1,1.500329137E0,4.207221031E0
1.256703247E2,9.943733215E-1,1.073346615E0,2.788877010E0
1.256803247E2,1.885396957E0,2.535869181E-1,1.286823511E0
1.256903240E2,2.892741680E0,-9.216013551E-1,-2.217180729E-1
1.257003233E2,3.725404739E0,-1.602691412E0,-1.313057065E0
1.257103233E2,4.646531105E0,-1.632817388E0,-1.571928501E0
1.257203233E2,5.198832989E0,-1.806537032E0,-1.444538116E0
1.257303233E2,5.908139229E0,-1.523771405E0,-1.398148060E0
1.257403233E2,6.742040634E0,-1.625626087E0,-1.200559855E0
1.257503228E2,7.247924805E0,-1.778503656E0,-7.871896029E-1
1.257603229E2,7.565261841E0,-1.999697685E0,-5.554355383E-1
1.257703229E2,7.605801582E0,-2.462023020E0,-4.624199867E-2
1.257803229E2,7.501160145E0,-2.325084209E0,2.666926384E-1
1.257903229E2,6.968613148E0,-1.899763346E0,1.934492588E-1
1.258003228E2,6.177837372E0,-1.134096146E0,-3.466684818E-1
1.258103228E2,5.196253777E0,-4.385267198E-1,-5.159199238E-1
1.258203229E2,4.776016712E0,-8.799876273E-2,-6.668148041E-1
1.258303229E2,3.498833179E0,-4.218700528E-1,1.912703514E-1
1.258403229E2,2.564253330E0,-5.901541710E-1,2.777676582E-1
1.258503228E2,1.744918823E0,-1.992690563E-1,-1.408841610E-1
1.258603229E2,6.390457153E-1,6.136201620E-1,2.531189919E-1
1.258703229E2,-9.373922348E-1,1.063500762E0,1.235257864E0
1.258803229E2,-2.086058617E0,1.816358328E0,1.553069592E0
1.258903229E2,-3.322757721E0,2.558480740E0,1.837768078E0
1.259003229E2,-4.567220688E0,2.830619097E0,1.653147221E0
1.259103236E2,-5.216267586E0,2.698983431E0,2.745032310E-2
1.259203243E2,-5.649248123E0,1.899027348E0,-1.673917532E0
1.259303250E2,-5.380899429E0,9.777939320E-1,-1.826167703E0
1.259403257E2,-4.572381020E0,5.488885641E-1,-4.895169735E-1
1.259503264E2,-3.678727150E0,7.962102890E-1,4.647431374E-1
1.259603270E2,-2.449133873E0,8.384422660E-1,-5.862870216E-1
1.259703278E2,-2.922364235E0,-2.851882577E-2,-1.190332413E0
1.259803278E2,-3.083766937E0,-2.513820529E-1,-1.522281289E0
1.259903285E2,-3.283343315E0,-7.915921807E-1,-2.325223446E0
1.260003292E2,-3.290620804E0,-1.210027933E0,-1.286354184E0
1.260103292E2,-2.684003830E0,-1.909081101E0,2.054967403E0
1.260203292E2,-1.686746597E0,-2.881709814E0,6.514955044E0
1.260303292E2,-7.554044724E-1,-3.487213135E0,1.026754284E1
1.260403292E2,2.572479248E-1,-1.418923497E0,1.333784866E1
1.260503296E2,1.427322865E0,1.421494722E0,1.242636299E1
1.260603296E2,1.825368881E0,1.050187588E0,7.492968559E0
1.260703296E2,8.423223495E-1,-8.976639509E-1,3.579568148E0
1.260803296E2,-6.503314972E-1,-2.927524328E0,1.882980824E0
1.260903296E2,-1.845274925E0,-4.831281185E0,3.430420876E0
1.261003296E2,-2.856433868E0,-6.520526409E0,6.757798195E0
1.261103296E2,-3.444722176E0,-8.246161461E0,7.913603783E0
1.261203296E2,-2.997555733E0,-9.299529076E0,6.467962265E0
1.261303296E2,-1.945630074E0,-9.247884750E0,4.470982075E0
1.261403296E2,-1.525460243E0,-8.192750931E0,3.112028122E0
1.261503296E2,-8.351278305E-1,-6.340515137E0,1.987444162E0
1.261603296E2,-8.824024200E-1,-4.106598377E0,1.404398203E0
1.261703296E2,-8.563480377E-1,-2.521704674E0,-3.094451427E-1
1.261803296E2,-5.413103104E-1,-1.676163673E0,-4.870681763E-1
1.261903296E2,2.101831436E-1,-1.131801844E0,-7.807766199E-1
1.262003296E2,7.673931122E-1,-8.315142393E-1,-8.878791332E-1
1.262103296E2,2.018401146E0,-2.854832411E-1,-2.795367241E-1
1.262203296E2,3.415503979E0,2.532466650E-1,1.000219584E0
1.262303296E2,4.948851109E0,8.201345205E-1,2.291758776E0
1.262403296E2,6.356191635E0,1.451639414E0,2.764844894E0
1.262503296E2,7.179039001E0,1.455447555E0,2.499766350E0
1.262603296E2,6.766065598E0,4.433405399E-1,1.543202162E0
1.262703296E2,6.126284122E0,-5.066476464E-1,5.872483253E-1
1.262803296E2,5.663360596E0,-1.494112849E0,-4.538475275E-1
1.262903296E2,6.103723526E0,-2.168404818E0,-1.339302182E0
1.263003296E2,6.686896801E0,-2.557242632E0,-1.783136725E0
1.263103296E2,7.357899666E0,-2.396693468E0,-1.664212823E0
1.263203296E2,7.847257614E0,-2.257998228E0,-1.561026931E0
1.263303296E2,7.841602802E0,-1.964766026E0,-1.121419311E0
1.263403296E2,7.656987667E0,-1.502950907E0,-7.010318041E-1
1.263503296E2,6.773602962E0,-1.275287867E0,-4.888508320E-1
1.263603296E2,5.494989395E0,-1.293295979E0,-7.567560077E-1
1.263703296E2,3.795506477E0,-1.516824484E0,-6.615804434E-1
1.263803296E2,2.189913750E0,-2.056878805E0,-7.457873225E-1
1.263903296E2,-3.507900238E-2,-2.488602400E0,-1.184884429E0
1.264003296E2,-2.467081070E0,-2.460854769E0,-2.767162085E0
1.264103296E2,-5.100921631E0,-1.862334728E0,-3.804236412E0
1.264203296E2,-7.439170837E0,-7.959198952E-1,-2.848610401E0
1.264303296E2,-9.455721855E0,5.381792784E-1,3.145278692E-1
1.264403296E2,-9.922336578E0,1.315980792E0,2.075264454E0
1.264503296E2,-8.870948792E0,1.362974405E0,-1.336045980E0
1.264603296E2,-8.086000443E0,1.178713217E-1,-5.029826641E0
1.264703296E2,-7.788011551E0,5.045559406E-1,-5.626432419E0
1.264803296E2,-5.733541489E0,8.236041069E-1,-3.949075222E0
1.264903296E2,-3.311046600E0,-2.643255889E-1,-1.564388275E-1
1.265003296E2,-8.886604309E-1,-2.682526112E0,3.233401775E0
1.265103296E2,4.800424576E-1,-5.944094181E0,3.979781628E0
1.265203296E2,1.244282722E0,-9.577438354E0,4.160905361E0
1.265303296E2,1.586810112E0,-1.302459621E1,7.404561043E0
1.265403296E2,3.728567600E0,-1.424713993E1,1.437356281E1
1.265503296E2,6.685162544E0,-1.206481171E1,1.368599319E1
1.265603296E2,3.286369324E0,-6.461048126E0,8.997553825E0
1.265703296E2,-1.240615845E-1,-2.279000759E0,6.095126152E0
1.265803296E2,-2.244945526E0,-8.361854553E-1,3.824233055E0
1.265903295E2,-1.599537849E0,-2.264500856E-1,1.968940735E0
1.266003296E2,-1.742935181E-1,6.388111711E-1,2.004091024E0
1.266103296E2,9.969596863E-1,1.636888027E0,3.935956240E0
1.266203289E2,1.185664177E0,1.853400707E0,5.387467384E0
1.266303279E2,6.192140579E-1,1.292401910E0,6.158655167E0
1.266403272E2,-2.839565277E-2,4.520155787E-1,6.461508751E0
1.266503265E2,-2.412223816E-1,9.717488289E-2,5.971364021E0
1.266603258E2,-1.038074493E-1,1.727437973E-2,4.621697426E0
1.266703249E2,6.408252716E-1,-1.804851294E-1,2.762665272E0
1.266803242E2,1.586160660E0,-6.714911461E-1,1.013065577E0
1.266903238E2,2.715566158E0,-1.103338838E0,-3.931679726E-1
1.267003233E2,3.659919739E0,-1.550652027E0,-8.327801228E-1
1.267103233E2,4.474624157E0,-1.597306609E0,-8.082844019E-1
1.267203233E2,5.301272869E0,-1.388022423E0,-6.747212410E-1
1.267303233E2,6.099850655E0,-1.330922008E0,-3.672902584E-1
1.267403226E2,6.630107880E0,-1.306203604E0,-2.418663502E-1
1.267503226E2,7.016923904E0,-1.242359400E0,-2.608466148E-1
1.267603226E2,7.101728439E0,-1.095589995E0,-5.976414680E-2
1.267703226E2,6.705510139E0,-7.715468407E-1,2.594084740E-1
1.267803226E2,6.033706665E0,-4.691832960E-1,1.547074318E-2
1.267903226E2,5.420945168E0,-3.383637965E-1,-4.838953018E-1
1.268003226E2,4.986699104E0,-4.891625643E-1,-9.132165909E-1
1.268103226E2,4.448997974E0,-7.541697621E-1,-7.871367931E-1
1.268203226E2,4.305415154E0,-6.073236465E-1,-4.130699635E-1
1.268303226E2,3.999216080E0,-7.251000404E-1,-1.912188530E-1
1.268403225E2,3.243725777E0,-8.474373817E-1,-2.013156414E-1
1.268503226E2,1.912482738E0,-5.900710821E-1,-1.212086678E-1
1.268603226E2,2.874908447E-1,-2.908629179E-1,-5.754327774E-2
1.268703226E2,-1.499556541E0,2.209069207E-2,6.559669971E-1
1.268803226E2,-3.202466011E0,1.785674989E-1,1.099132776E0
1.268903226E2,-4.501954079E0,5.164851546E-1,1.204807281E0
1.269003225E2,-5.436348915E0,1.041340232E0,1.384015083E0
1.269103226E2,-5.211075783E0,1.626157641E0,1.034268141E0
